Year,Country Code,Country Name,life_expatancy,life_expatancy_male,life_expatancy_female,ratio_mort_neonatal,ratio_mort_one_year,ratio_mort_five_year,ratio_maternal_mort,ratio_mort_in_year,ratio_poblation_0_14_year,ratio_poblation_15_64_year,ratio_poblation_more_64_year,ratio_population_growth,ratio_mortality_CVD_cancer_diabetes_CRD,ratio_infectious_diseases,porc_prev_malnutrition,doctor_1000_people,bed_1000_people,porc_water_service,porc_sanitation_services,porc_electricity,porc_internet,porc_secundary_school_compl,porc_literacy,porc_unemployment,porc_below_poverty_line,PIB_growth_per_capita
2012,USA,Estados Unidos,78.7414634146342,76.4,81.2,4.1,4.1,7.1,16,8.102,19.6422329152387,66.7733301513686,13.5844369333927,0.733599941250847,14.2,,2.5,,,,99.82162867,100,74.7,,,8.07,,1.53310203539129
1987,KIR,Kiribati,59.412,57.786,60.997,,,102.5,,10.143,39.5748148571755,56.9646584508049,3.46052669201956,2.43116769492361,,,,,,,,,,,,,,-1.4981663103071
2003,GUY,Guyana,64.6,,,,,,,,,,,,,,,,,,,,,,,,,
1990,KIR,Kiribati,60.917,59.278,62.509,34.7,34.7,91.6,,9.229,40.5146192602847,56.1495404234361,3.33584031627919,2.27258030207318,,,,0.193,0.193,0.193,,,0,42.9206809997559,,,,-3.0969782134118
2001,ARG,Argentina,74.186,,,,,,,,,,,,,,,,,,,,,,,,,
2004,AUS,Australia,80.490243902439,,,,,,,,,,,,,,,,,,,,,,,,,
2004,CAN,Canadá,79.9921951219512,,,,,,,,,,,,,,,,,,,,,,,,,
2000,PER,Perú,70.424,,,,,,,,,,,,,,,,,,,,,,,,,
2007,VUT,Vanuatu,69.544,,,,,,,,,,,,,,,,,,,,,,,,,
2018,BOL,Bolivia,67.748,65.279,70.383,14.8,14.8,27.7,171,7.124,32.0466782488527,63.0051206587803,4.948201092367,1.48747419672442,18,,12.1,,,,62.06257966,92.8000030517578,44.2861422,83.0995025634766,,3.52,,2.6847971997509
1991,WSM,Samoa,67.881,65.141,71.2,12.5,12.5,28.9,,5.9,40.777470198754,55.3574074842473,3.86512231699871,0.30574073868909,,,,,,,,78.8,0,,97.9443283081055,2.1,,-2.59826484872092
2020,VUT,Vanuatu,70.299,68.547,72.427,10.2,10.2,24,94,5.487,39.7572870045078,56.5293485409949,3.71336445449733,2.36372959142916,,,11.9,,,,52.70704482,67.3332672119141,53.27502287,51.1290817260742,,2.017,,-7.60620937156634
2007,ARG,Argentina,75.006,,,,,,,,,,,,,,,,,,,,,,,,,
2002,AUS,Australia,79.9365853658537,,,,,,,,,,,,,,,,,,,,,,,,,
2007,AUS,Australia,81.2926829268293,,,,,,,,,,,,,,,,,,,,,,,,,
2004,KIR,Kiribati,64.989,,,,,,,,,,,,,,,,,,,,,,,,,
1992,MEX,México,70.616,67.112,74.357,21,21,41.3,,5.584,37.8440859078972,57.9193721979805,4.23654189412221,1.9503084540285,,,,1.3176,1.3176,1.3176,,93.145981,0.01730781,59.8438186645508,,3.24,,1.54129612621263
1989,CUB,Cuba,73.981,71.975,76.179,7.3,7.3,14.2,,6.732,23.0283028125177,68.5369415400334,8.43475564744884,0.971284736225984,,,,,,,,,,79.0297470092773,,,,-0.293073336526533
1998,VCT,San Vicente y las Granadinas,71.097,68.963,73.352,13.2,13.2,22.4,,7.06,32.7763884570072,60.279684139991,6.94392740300181,-0.0971804612444681,,,,,,,,77.1829071044922,1.853997683,,,20.596,,4.19139943233959
2007,BLZ,Belice,70.655,,,,,,,,,,,,,,,,,,,,,,,,,
2008,CUB,Cuba,77.429,,,,,,,,,,,,,,,,,,,,,,,,,
2006,HTI,Haití,60.763,,,,,,,,,,,,,,,,,,,,,,,,,
2002,SLV,El Salvador,70.232,,,,,,,,,,,,,,,,,,,,,,,,,
1986,WSM,Samoa,66.623,63.778,70.201,,,34.2,,6.198,42.1322329449315,54.53714862757,3.33061842749849,-0.0913236585721122,,,,0.28,0.28,0.28,,,,,,,,5.60097299108149
1998,SUR,Suriname,65.594,62.623,68.789,17.5,17.5,33.6,,7.306,34.4867016495975,61.1563858286645,4.356912521738,1.93788071608826,,,,,,,,,1.670148436,,,10.63,,0.336634941799204
2002,CRI,Costa Rica,77.983,,,,,,,,,,,,,,,,,,,,,,,,,
2001,ECU,Ecuador,73.24,,,,,,,,,,,,,,,,,,,,,,,,,
1986,TON,Tonga,66.752,63.257,70.919,,,25.2,,6.828,41.2129484175015,54.613066879555,4.17398470294352,0.0236950957411873,,,,,,,,,,,,,,2.09446661653362
1989,MEX,México,69.623,66.221,73.259,23,23,47.5,,5.855,39.6752097404498,56.2787428534515,4.04604740609869,1.68642181558025,,,,,,,,,,63.2008018493652,,,,2.36457234070903
1996,DMA,Dominica,71.194,68.106,74.479,11,11,15.9,,9.394,31.8788719972819,58.9924313070634,9.12869669565469,-0.0505900984287828,,,,0.493,0.493,0.493,,,1.165518146,,,,,3.1563759766956
1986,GRD,Granada,69.77,66.897,72.444,,,27.5,,7.535,36.5491163906317,56.8042381532911,6.64664545607723,0.314688871838137,,,,,,,,,0,,,,,6.85747557270255
1995,GTM,Guatemala,64.195,60.861,67.785,24.4,24.4,64.3,,7.679,44.6650419903716,51.6107454436852,3.72421256594317,2.45298879260223,,,,1.1,1.1,1.1,,60.8,0.002998005,,,2.664,,2.40548937446665
1996,DOM,República Dominicana,69.097,66.475,71.85,23.1,23.1,46,,5.784,36.7975803742577,59.1529712360855,4.04944838965675,1.79529313183576,,,,,,,,85.5548782348633,0.074987053,,,6.383,,4.09218948821446
1995,BRA,Brasil,67.919,64.905,71.089,22.3,22.3,48,,6.685,32.6958761709969,62.3295654041973,4.97455842480577,1.56236694760604,,,,1.225,1.225,1.225,,91.728598,0.105138168,,,7.09,,2.60809000580113
2022,WSM,Samoa,,,,,,,,,,,,,,,,,,,,,,,,10.313,,
2014,BRA,Brasil,74.306,71.191,77.432,9.7,9.7,16.3,62,6.272,22.8980912851809,69.4444658450841,7.657442869735,0.857834828724811,16.3,,2.5,,,,85.21064211,99.6502456665039,54.55100188,,91.7294311523438,6.76,,-0.354514802264433
2011,URY,Uruguay,76.983,72.764,81.032,4.8,4.8,10.4,17,9.402,22.0293532541804,63.5457124689976,14.4249342768219,0.267668153797056,17.8,,2.5,,,,95.44424262,99.1699981689453,51.40466106,,98.3358993530273,6.31,,4.88102387705945
2001,BRA,Brasil,70.195,,,,,,,,,,,,,,,,,,,,,,,,,
1995,MHL,Islas Marshall,62.774,60.756,65.183,17.3,17.3,41.2,,6.678,48.3570667823755,49.2130487949193,2.42988442270522,1.71474830716539,,,,,,,,,0,,,,,6.37348764055248
2010,MEX,México,74.19,71.295,77.117,9,9,19.2,51,5.594,29.8856599082324,63.9449728969391,6.16936719482848,1.32657895725526,15.9,11.5781091734769,4.8,1.9986,1.9986,1.9986,85.20102819,99.2366943359375,31.05,85.0816192626953,93.0689392089844,5.3,,3.73285194759218
1997,NIC,Nicaragua,66.515,63.504,69.505,18.6,18.6,46,,5.703,42.2777850116295,54.7325066317399,2.98970835663059,1.72167337352435,,,,0.856,0.856,0.856,,71.0332107543945,0.206216818,,,7.24,,2.19200546488703
1985,USA,Estados Unidos,74.5634146341464,71.1,78.2,7,7,12.7,,8.7,21.5316995876208,66.6568379579303,11.8114624544489,0.886129040850881,,,,,,,,,,,,,,3.25065642338708
1985,SUR,Suriname,63.058,60.318,66.058,,,53.3,,8.403,37.8332341094321,58.5084387667997,3.65832712376815,1.18319670562472,,,,,,,,,,25.7195892333984,,,,0.800251052129681
2005,LCA,Santa Lucía,72.245,,,,,,,,,,,,,,,,,,,,,,,,,
2009,SUR,Suriname,69.505,,,,,,,,,,,,,,,,,,,,,,,,,
1986,BLZ,Belice,69.704,67.988,71.573,21.7,21.7,49.1,,6.04,44.8665153431843,50.9511548134923,4.18232984332337,2.27153950537819,,,,0.451,0.451,0.451,,,,,,,,2.19156944647645
2012,MEX,México,74.574,71.651,77.535,8.7,8.7,17.9,49,5.642,29.0336763715449,64.5220595174973,6.44426411095783,1.39661546186197,15.5,,4.6,2.1118,2.1118,2.1118,86.70980432,99.1116333007813,39.75,85.3772125244141,94.228401184082,4.89,,2.20489898111602
2016,AUS,Australia,82.4487804878049,80.4,84.6,2.3,2.3,3.8,5,6.6,18.8892663434453,65.9349037679275,15.1758298886271,1.56194049810399,9,,2.5,3.5672,3.5672,3.5672,99.99115238,100,86.54,,,5.71,,1.13842433965326
2021,ARG,Argentina,75.39,72.182,78.647,5.1,5.1,6.9,,8.955,23.3567371619625,64.8213554497471,11.8219073882904,0.947490959333989,,,,,,,,,87.15070683,,,8.74,37.3,9.35717585932072
2019,DOM,República Dominicana,73.577,70.471,76.965,23.9,23.9,34.3,103,6.006,27.8968597574914,65.3429174593642,6.76022278314437,1.07497482890671,19.1,12.5757640797339,7,1.4518,1.4518,1.4518,86.72522397,99,79.71545398,83.6265335083008,,6.18,21,3.92893172690793
2021,AUS,Australia,83.3,81.3,85.4,2.4,2.4,3.7,,6.7,18.3733291452377,65.057515523364,16.5691553313983,0.127728295728263,,,,,,,,,96.24,,,5.12,,2.10571122890686
1999,VEN,Venezuela,72.254,69.295,75.376,11.2,11.2,22.4,,4.982,34.3720299606631,60.9592781262054,4.66869191313149,1.95132966201454,,,,,,,,98.9,2.839825767,47.896541595459,,14.53,42.8,-7.78749860726167
2017,HND,Honduras,72.692,70.351,75.188,11,11,19.1,64,4.221,32.8308909609195,63.4120618163256,3.75704722275488,1.73985038012617,19.5,,13.2,0.3089,0.3089,0.3089,80.93837603,86.5,31.73579247,,,5.53,49.8,3.03458083540451
1997,PER,Perú,68.605,66.138,71.211,19.8,19.8,49.1,,6.144,36.2217334283815,59.4899502022165,4.28831636940199,1.82243949325095,,,,0.932,0.932,0.932,,69.16024,0.403429701,,,4.64,42.7,4.55392379218739
2014,DMA,Dominica,69.434,67.096,72.118,23.7,23.7,29.9,,12.401,22.033702844128,67.8871574577273,10.0791396981448,0.798904314260286,,,5.3,,,,80.36642488,99.7365493774414,57.5,87.1692123413086,,,,3.92023812114483
1996,FSM,Micronesia (Estados Federados de),68.776,65.835,72.065,22,22,43.1,,5.626,42.5892494471273,53.9017014938846,3.50904905898813,0.413363891520276,,,,,,,,,0.278037795,,,,,-3.58175461430108
2014,CRI,Costa Rica,78.774,76.409,81.236,6.3,6.3,9.3,24,5.059,22.9790504838843,68.5718965746982,8.44905294141751,1.09494595424381,9.7,,4.7,2.6434,2.6434,2.6434,96.84647121,99.3592910766602,53,58.7653388977051,,8.5,24.6,2.41456400871552
2003,FSM,Micronesia (Estados Federados de),70.76,,,,,,,,,,,,,,,,,,,,,,,,,
2006,GTM,Guatemala,69.812,,,,,,,,,,,,,,,,,,,,,,,,,
2007,MHL,Islas Marshall,63.36,,,,,,,,,,,,,,,,,,,,,,,,,
2009,NIC,Nicaragua,71.433,,,,,,,,,,,,,,,,,,,,,,,,,
1991,BOL,Bolivia,57.097,55.573,58.626,39.8,39.8,116.7,,11.518,40.5443781003745,55.6671867112977,3.78843518832789,2.07379468212719,,,,,,,,,0,53.4042205810547,,2.98,,3.10599496109178
1990,BOL,Bolivia,56.422,54.959,57.886,40.9,40.9,121.5,,11.925,40.6518649752152,55.5847652688727,3.7633697559121,2.09408169694284,,,,0.45,0.45,0.45,,,0,50.4115295410156,,,,2.46741157451369
2015,CHL,Chile,79.746,77.035,82.384,5.1,5.1,8,16,6.121,19.9743101950496,68.9890232434873,11.0366665614631,1.02942555374852,11.6,7.51596987641588,3.1,2.147,2.147,2.147,99.36589045,99.71484375,76.62959195,95.8748779296875,96.8741302490234,6.49,11.7,1.10575838220048
2017,FSM,Micronesia (Estados Federados de),71.467,68.17,74.973,14.9,14.9,28.2,63,5.265,32.3198753967428,63.0523270292175,4.62779757403978,0.45835209921657,45.8,,,,,,88.30933155,77.9439086914063,35.30405287,83.7826309204102,,,,2.2126169514106
2004,BLZ,Belice,69.227,,,,,,,,,,,,,,,,,,,,,,,,,
2008,CHL,Chile,78.484,,,,,,,,,,,,,,,,,,,,,,,,,
2008,MHL,Islas Marshall,63.236,,,,,,,,,,,,,,,,,,,,,,,,,
2004,PRY,Paraguay,70.481,,,,,,,,,,,,,,,,,,,,,,,,,
2001,USA,Estados Unidos,76.8365853658537,,,,,,,,,,,,,,,,,,,,,,,,,
1988,PRY,Paraguay,67.319,65.722,68.964,23,23,49.1,,6.736,41.3102490689794,54.7615944805442,3.92815645047636,2.77955998443266,,,,0.64,0.64,0.64,,,,,,,,3.01192916459129
1998,URY,Uruguay,74.527,70.118,79.053,8.8,8.8,18.4,,9.214,24.5657178463246,62.6269545646941,12.8073275889812,0.541324961747074,,,,,,,,97.2328033447266,6.987069365,60.4417304992676,,9.36,,3.95463186815981
2010,DOM,República Dominicana,72.093,68.925,75.66,24.4,24.4,35.2,92,5.821,30.6531874008708,63.790822294544,5.55599030458517,1.31483782216629,16.7,21.8109565695697,13,,,,82.48447056,98.1454162597656,31.4,83.5298461914063,89.5387268066406,5.21,,6.92448431266428
2006,BHS,Bahamas,72.855,,,,,,,,,,,,,,,,,,,,,,,,,
2009,GUY,Guyana,66.563,,,,,,,,,,,,,,,,,,,,,,,,,
2013,NRU,Nauru,61.231,57.962,65.008,22.6,22.6,35.1,,7.392,37.9576378173657,60.6115864777669,1.43077570486744,2.36551856896574,,,,,,,65.59552643,99.2682113647461,,,,,,27.5588447460525
1992,NIC,Nicaragua,64.266,61.173,67.346,21.6,21.6,60.6,,6.704,44.9844844519255,52.221293864345,2.79422168372948,2.28197565551776,,,,,,,,,0,27.5707397460938,,7.069,,-1.87850548354604
2017,ECU,Ecuador,76.972,74.577,79.395,6.9,6.9,14.4,69,4.872,28.0167107226328,64.9388744431316,7.04441483423553,1.55335626648726,11.4,,10.7,2.22,2.22,2.22,88.7353553,99.1999969482422,55.8,97.7621307373047,92.8297882080078,3.84,21.5,0.790527393070477
2010,WSM,Samoa,72.249,69.702,75.048,7.8,7.8,19.4,62,5.275,39.0218907236036,56.2013443159374,4.77676496045903,0.771440058555094,32.4,12.0050288634309,4.2,0.3443,0.3443,0.3443,95.45031957,96.3610534667969,7,108.597290039063,,5.731,,5.30918106235407
2002,GTM,Guatemala,68.386,,,,,,,,,,,,,,,,,,,,,,,,,
2000,LCA,Santa Lucía,70.768,,,,,,,,,,,,,,,,,,,,,,,,,
2018,PER,Perú,76.009,73.8,78.293,7.7,7.7,15.3,63,6.103,27.4598198282794,64.4629769571081,8.07720321461247,1.87582164020533,9.8,,7.6,1.3694,1.3694,1.3694,77.18766036,95.1999969482422,55.05433424,97.9750137329102,94.4082717895508,3.49,20.5,2.03724979302511
1995,GRD,Granada,72.109,69.401,74.767,8.5,8.5,17.4,,6.85,35.9984624255237,56.7465885066308,7.25494906784547,0.855077254089665,,,,0.65,0.65,0.65,,,0,,,,,1.2599122533604
1988,MHL,Islas Marshall,62.161,59.143,65.858,,,51.1,,7.502,51.6360889519646,45.5323727009488,2.83153834708663,3.64804054879278,,,,,,,,,,,,,,3.92771826692537
2004,ECU,Ecuador,74.279,,,,,,,,,,,,,,,,,,,,,,,,,
2009,GRD,Granada,75.036,,,,,,,,,,,,,,,,,,,,,,,,,
1996,COL,Colombia,70.189,66.13,74.5,15.4,15.4,28.8,,5.536,34.3747707811843,61.3710945174394,4.25413470137629,1.82497516949853,,,,1.0765,1.0765,1.0765,,93.3031005859375,0.330017773,,91.207160949707,11.81,,0.21025281620868
2010,CAN,Canadá,81.3221951219512,79.21,83.54,3.7,3.7,5.7,12,7,16.5573556544119,69.3789809843166,14.0636633612715,1.11186407517168,11.1,5.21486099636725,2.5,2.0384,2.0384,2.0384,99.53213067,100,80.3,,,8.06,,1.94962818944229
1998,CRI,Costa Rica,76.896,74.658,79.253,7.9,7.9,14.1,,4.114,32.195244622976,62.168711302849,5.63604407417502,2.1691556368856,,,,0.901,0.901,0.901,,,2.666378698,,,5.33,19.7,4.8559714185959
2012,SLV,El Salvador,71.831,67.26,76.163,8.6,8.6,17.5,38,7.038,30.4044332281768,62.5193202266604,7.07624654516287,0.389311893511473,10.7,,10.7,,,,83.30959128,93.6805725097656,20.32138772,82.7287979125977,,3.84,,2.42310125249949
2020,NIC,Nicaragua,71.795,68.648,75.012,7.9,7.9,14,78,5.703,30.4021280376524,64.5395121934612,5.0583597688863,1.37069568464204,,,18.6,,,,73.02109747,88.9073791503906,53.4046527,,,5.937,,-3.12695213910604
1987,GRD,Granada,69.939,67.224,72.463,,,26.1,,7.532,36.7222175280944,56.6091939740652,6.66858849784043,-0.291823207515822,,,,,,,,,0,,,,,9.41626164055971
2015,TUV,Tuvalu,64.06,60.481,68.325,12.1,12.1,26.1,,10.126,31.6263675645858,62.8941803806197,5.47945205479452,-0.202057379546141,,,,,,,83.65901465,98.0148849487305,27.3,73.8738708496094,,,,10.6399972418866
1986,TUV,Tuvalu,61.553,58.366,64.473,,,54.7,,10.363,34.7104519774011,60.2283427495292,5.06120527306968,1.98520635463796,,,,,,,,,,,,,,
2005,GUY,Guyana,65.132,,,,,,,,,,,,,,,,,,,,,,,,,
2000,NIC,Nicaragua,67.234,,,,,,,,,,,,,,,,,,,,,,,,,
1988,CHL,Chile,72.456,69.467,75.456,9.4,9.4,21.3,,5.459,30.3496589241894,64.10242794206,5.54791313375066,1.60436988360225,,,,,,,,,,,,,,5.63663957324671
2020,USA,Estados Unidos,76.9804878048781,74.2,79.9,3.4,3.4,6.3,21,10.3,18.5113495341764,65.2652503157439,16.2234001500798,0.961201051965365,,,2.5,,,,99.67961928,100,90.62047017,103.84593963623,,8.05,,-3.69792209570822
1993,JAM,Jamaica,71.921,70.753,73.041,17,17,25.7,,7.063,35.7579434760083,57.5228278099535,6.71922871403812,1.00081838536713,,,,0.472,0.472,0.472,,78.836296081543,0,98.5982513427734,,7.058,24.4,8.32749766584355
2015,CUB,Cuba,77.772,75.505,80.148,2.4,2.4,5.7,39,9.063,16.6925987138857,69.164716178123,14.1426851079913,0.069407446002465,16.6,8.43470486183684,2.5,7.769,7.769,7.769,90.29241266,98.6834564208984,37.30509742,89.8946533203125,,2.4,,4.36567926239748
2011,WSM,Samoa,72.26,69.77,74.983,7.8,7.8,19.3,59,5.308,38.8431940759151,56.3860128036017,4.77079312048322,0.858778291222582,32.3,,4.1,,,,95.61173164,96.668571472168,11,106.130882263184,98.973258972168,5.68,,2.96106310648423
1988,CAN,Canadá,76.8587804878049,73.61,80.27,4.6,4.6,8.8,,7.3,20.8194766941448,68.2956993874786,10.8848239183766,1.29662488995999,,,,2.1,2.1,2.1,,,,,,,,
1997,BLZ,Belice,69.212,67.187,71.444,13.3,13.3,26.5,,5.631,41.5849518922977,54.5049443387667,3.91010376893564,3.40910431885613,,,,,,,,76.6965866088867,1.288582302,,,12.68,,0.111778475494418
2017,KIR,Kiribati,66.597,64.735,68.243,22.6,22.6,54.4,112,6.426,35.7835704642227,60.714923668086,3.50150586769135,1.54812092405828,51.3,,3.4,,,,44.38428061,86.1764450073242,25.30959816,,,,,-1.77709951817798
1989,HTI,Haití,52.755,51.489,53.98,40.8,40.8,149,,14.245,42.0041254917152,54.0400574219863,3.95581708629851,2.07321084258131,,,,,,,,,,18.5077705383301,,,,-4.90551236546236
2015,KIR,Kiribati,66.059,64.285,67.626,23.5,23.5,57.5,121,6.623,35.6441157947501,60.9713255045777,3.3845587006722,1.48648352823644,51.7,24.397283541748,3.2,,,,43.44083363,90.5581817626953,14.9,101.013816833496,,,,8.24412516251402
2011,VCT,San Vicente y las Granadinas,74.596,72.221,77.318,12.3,12.3,19.3,45,7.187,25.1857133000621,66.1245141556082,8.68977254432971,-0.55501929083077,20.5,,5.6,,,,83.67979478,94.1318588256836,36.7,,,18.919,,-0.0530885828388818
1995,BHS,Bahamas,70.763,67.459,74.038,9.7,9.7,18.5,,5.91,31.3067093078377,64.0008145442892,4.69247614787317,1.87251385991699,,,,1.49,1.49,1.49,,100,0.960030721,,,10.83,,2.44243100857705
1998,GRD,Granada,72.805,70.136,75.483,7.8,7.8,15.9,,6.815,34.7142184557439,57.4439736346516,7.84180790960452,0.614880874124099,,,,,,,,85.04,1.484854484,,,,,11.0684603323359
1996,CHL,Chile,74.899,71.641,78.196,6.4,6.4,12.5,,5.337,28.3957235075886,64.3517413811005,7.2525351113109,1.36875304874354,,,,,,,,95.617315,0.68347561,,,7.41,23.2,5.35100761071041
2010,HTI,Haití,46.019,45.758,46.251,29.3,29.3,130.1,403,17.738,36.0115738483046,59.9935537159856,3.99487243570987,1.1468886718608,33.7,10.2500040055332,44.4,,,,27.15643914,37.0556221008301,8.37,,,15.383,,-6.7274022333787
2014,SLV,El Salvador,71.746,66.993,76.267,7.9,7.9,16,41,7.168,29.0024448724069,63.7591690767404,7.23838605085267,0.385376455719377,10.9,,10.8,,,,83.17240388,95.1254196166992,24.76171215,80.754280090332,,4.15,,1.31749915211444
2008,BOL,Bolivia,65.446,,,,,,,,,,,,,,,,,,,,,,,,,
2003,MEX,México,74.274,,,,,,,,,,,,,,,,,,,,,,,,,
2001,PER,Perú,71.041,,,,,,,,,,,,,,,,,,,,,,,,,
1993,TTO,Trinidad y Tobago,68.811,66.385,71.242,18.8,18.8,29.1,,6.559,32.4417646722423,62.5498271217196,5.00840820603814,0.65687996036891,,,,0.658,0.658,0.658,,,0,77.1990432739258,,19.81,,-1.3194611101251
2021,URY,Uruguay,75.436,71.654,79.258,4,4,5.8,,12.162,19.4366918209202,65.104788472677,15.4585197064029,-0.0824466091158564,,,,,,,,,90.07384089,,,9.29,10.6,4.45309185785898
2008,BLZ,Belice,71.151,,,,,,,,,,,,,,,,,,,,,,,,,
2000,BRA,Brasil,69.737,,,,,,,,,,,,,,,,,,,,,,,,,
2001,COL,Colombia,71.502,,,,,,,,,,,,,,,,,,,,,,,,,
2005,HND,Honduras,70.104,,,,,,,,,,,,,,,,,,,,,,,,,
2020,CAN,Canadá,81.6704878048781,79.49,83.96,3.4,3.4,5.1,11,8.1,15.8683623523158,66.1132110479891,18.0184265996951,1.15279707717736,,,2.5,,,,99.03286158,100,92.3,,,9.46,,-6.31922236990395
2021,SLB,Islas Salomón,70.348,68.931,71.959,7.6,7.6,18.8,,5.028,39.3373040371491,57.2053299352547,3.4573660275962,2.3817422996453,,,,,,,,,36.131954,,,0.988,,-2.5512864926005
2021,NRU,Nauru,63.617,60.261,67.303,17.7,17.7,27.6,,6.633,38.8402669544019,58.8738360708148,2.2858969747832,1.57902257627617,,,,,,,,,83.93521594,,,,,-0.0901206937894585
1985,HTI,Haití,51.523,50.272,52.717,49,49,166.3,,15.233,41.2859962927139,54.6051589782723,4.10884472901378,2.03164635489726,,,,0.137,0.137,0.137,,,,18.0043601989746,,,,-1.41965609779807
1998,BRA,Brasil,69.189,66.091,72.432,20.4,20.4,39.5,,6.429,30.9750765119419,63.7318023462299,5.29312114182825,1.46833970853954,,,,1.2759,1.2759,1.2759,,94.193812,1.477874959,,,10.15,,-1.12444242574024
1986,HND,Honduras,63.591,61.744,65.56,25.4,25.4,70.9,,8.056,46.9785912844842,49.7128987663234,3.30850994919243,2.87274054072188,,,,,,,,,,,,,,2.34794417809671
2014,JAM,Jamaica,72.982,71.727,74.21,13,13,15.4,101,6.238,23.7916419319077,69.998272607031,6.21008546106129,0.410748099114478,16.6,,9.3,0.3798,0.3798,0.3798,85.62576588,93.3000030517578,40.4027351,83.095100402832,88.0999984741211,9.05,,0.277089053422102
1988,LCA,Santa Lucía,70.053,67.731,72.273,12.9,12.9,23.2,,6.07,41.1533288379087,53.4236745408717,5.42299662121961,1.36510978443943,,,,,,,,,,,,,,12.3553729982755
2017,BLZ,Belice,73.562,70.731,76.845,9.2,9.2,13.7,72,4.712,30.4970595967104,65.0476989859712,4.45524141731842,1.9892678402512,16.2,,7,1.1229,1.1229,1.1229,87.85852351,94.1890106201172,47.0826258,66.8639831542969,,6.6,,-3.63114444833414
2014,BOL,Bolivia,67.163,64.737,69.771,17.9,17.9,33.3,163,7.262,33.4329914731514,61.701233971368,4.86577455548062,1.60331510672219,18.1,,15.6,,,,54.94452469,90.0387268066406,34.6,93.0644073486328,,2.02,,3.78318705934984
1989,HND,Honduras,64.856,62.864,67.008,22.6,22.6,61.2,,7.329,46.450411713187,50.2669742843214,3.28261400249162,2.79764298849405,,,,,,,,,,,,,,-0.106280275889432
1986,USA,Estados Unidos,74.6146341463415,71.2,78.2,6.7,6.7,12.4,,8.7,21.3752888828725,66.7058421019807,11.9188690151469,0.924164157058979,,,,1.7,1.7,1.7,,,,,,,,2.51088596744542
2019,MEX,México,74.202,70.931,77.574,8.6,8.6,14.2,58,6.931,25.7379262771227,66.3801669981065,7.88190672477085,0.860265089734684,15.6,9.0934368360701,6,2.4253,2.4253,2.4253,91.73666093,99.5999984741211,69.63210927,90.6881332397461,,3.48,,-1.05391817559632
1997,MEX,México,72.445,69.194,75.834,17.1,17.1,32.5,,5.152,35.5496840446187,59.7821209928917,4.66819496248965,1.72818289567839,,,,1.6906,1.6906,1.6906,,96.3295822143555,0.62731154,66.8879928588867,,4.24,,5.01620726172816
1993,CUB,Cuba,74.261,72.072,76.672,6.4,6.4,11.8,,7.195,22.1003928259318,69.1138281996736,8.78577897439464,0.528896871696659,,,,4.7311,4.7311,4.7311,,,0,77.7180633544922,,8.255,,-15.3271988659603
2012,CHL,Chile,79.023,76.379,81.596,5.3,5.3,8.4,19,6.074,20.771601124245,69.0073407150861,10.2210581606688,0.974635115583974,12.5,,3.1,1.7471,1.7471,1.7471,98.02700137,100,55.05,95.6012725830078,,6.64,,5.12573837749758
2016,SUR,Suriname,71.592,68.46,74.851,12.4,12.4,19.9,105,6.941,28.1376138742082,65.4659963917978,6.39638973399398,1.03343565089089,21.1,,8.3,1.1312,1.1312,1.1312,87.1630069,95.8163146972656,45.4,44.3004188537598,,7.92,,-5.89336062948988
1994,NIC,Nicaragua,65.181,62.079,68.271,20.4,20.4,54.5,,6.248,43.9871812611615,53.160492599335,2.85232613950351,2.1541818424195,,,,,,,,69.2538299560547,0.013166228,29.376859664917,,7.106,,1.13544915444142
2000,ARG,Argentina,73.926,,,,,,,,,,,,,,,,,,,,,,,,,
2003,AUS,Australia,80.2390243902439,,,,,,,,,,,,,,,,,,,,,,,,,
2009,PER,Perú,73.466,,,,,,,,,,,,,,,,,,,,,,,,,
1985,VUT,Vanuatu,64.231,61.946,67.334,,,47.6,,7.68,44.6344999586836,51.7525672518574,3.61293278945906,2.46864151471551,,,,,,,,,,,,,,-1.46122022017661
1994,ECU,Ecuador,70.757,67.657,73.954,19.7,19.7,43.5,,5.375,37.4295272713686,58.2293808446012,4.34109188403028,1.91125393924022,,,,1.2733,1.2733,1.2733,,,0.034833586,48.6008796691895,,4.49,,2.2845320161192
2014,KIR,Kiribati,65.815,64.044,67.387,24,24,59.1,120,6.727,35.6850893594817,60.9666478236292,3.34826281688916,1.46654343733585,52,,3.2,,,,42.92411846,83.4539489746094,12.25,101.575492858887,,,,-2.536170435011
1992,AUS,Australia,77.3780487804878,74.5,80.4,4.2,4.2,8.2,,7.1,21.822365795879,66.7351142768528,11.4425199272682,1.11959770147047,,,,2.3825,2.3825,2.3825,,100,1.768764913,,,10.73,,-0.689506014930075
1990,DOM,República Dominicana,67.11,64.403,69.901,24.1,24.1,59.6,,6.078,38.8505673443303,57.8277835164632,3.32164913920654,2.11178886670442,,,,1.49,1.49,1.49,,,0,,,,,-7.42998327819636
2010,URY,Uruguay,76.858,72.649,80.897,4.8,4.8,10.8,18,9.369,22.314982979141,63.3478700884763,14.3371469323828,0.253703132150146,17.6,7.97726633870856,2.5,,,,95.14509668,99.3000030517578,46.4,74.2886428833008,98.0727081298828,7.16,,7.53025568537589
